competicao,temporada,id_partida,estadio,campo,equipe,pro_contra,jogador,minuto
Copa-do-Brasil,2017,87,Mineirão,visitante,SAO PAULO - SP,pro,Gilberto,78.0
Copa-do-Brasil,2017,88,Arena Joinville,visitante,SPORT - PE,pro,Leandro,72.0
Copa-do-Brasil,2017,88,Arena Joinville,mandante,JOINVILLE - SC,pro,Bruno Rodrigues,76.0
Copa-do-Brasil,2017,88,Arena Joinville,mandante,JOINVILLE - SC,pro,Marlyson,89.0
Copa-do-Brasil,2017,89,Maracanã,mandante,FLUMINENSE - RJ,pro,Henrique,58.0
Copa-do-Brasil,2017,89,Maracanã,mandante,FLUMINENSE - RJ,pro,Nogueira,61.0
Copa-do-Brasil,2017,89,Maracanã,mandante,FLUMINENSE - RJ,pro,Pedro,81.0
Copa-do-Brasil,2017,90,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Maycon,8.0
Copa-do-Brasil,2017,90,Arena Corinthians,visitante,INTERNACIONAL - RS,contra,Fagner,71.0
Copa-do-Brasil,2017,91,Vila Belmiro,mandante,SANTOS - SP,pro,Bruno Henrique,48.0
Copa-do-Brasil,2017,91,Vila Belmiro,mandante,SANTOS - SP,pro,Copete,88.0
Copa-do-Brasil,2017,92,Nilton Santos,visitante,SPORT - PE,pro,Samuel,9.0
Copa-do-Brasil,2017,92,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Guilherme Augusto,56.0
Copa-do-Brasil,2017,92,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Guilherme Augusto,83.0
Copa-do-Brasil,2017,93,Mineirão,mandante,CRUZEIRO - MG,pro,Raniel,2.0
Copa-do-Brasil,2017,96,Couto Pereira,visitante,ATLETICO - MG,pro,Elias,9.0
Copa-do-Brasil,2017,96,Couto Pereira,mandante,PARANA - PR,pro,Guilherme Biteco,20.0
Copa-do-Brasil,2017,96,Couto Pereira,visitante,ATLETICO - MG,pro,Robinho,55.0
Copa-do-Brasil,2017,96,Couto Pereira,mandante,PARANA - PR,pro,Felipe,64.0
Copa-do-Brasil,2017,96,Couto Pereira,mandante,PARANA - PR,pro,Guilherme Biteco,73.0
Copa-do-Brasil,2017,97,Arena do Grêmio,visitante,FLUMINENSE - RJ,pro,Renato Chaves,5.0
Copa-do-Brasil,2017,97,Arena do Grêmio,mandante,GREMIO - RS,pro,Arthur,17.0
Copa-do-Brasil,2017,97,Arena do Grêmio,mandante,GREMIO - RS,pro,Lucas Barrios,64.0
Copa-do-Brasil,2017,97,Arena do Grêmio,mandante,GREMIO - RS,pro,Lucas Barrios,71.0
Copa-do-Brasil,2017,98,Allianz Parque,mandante,PALMEIRAS - SP,contra,Léo Ortiz,32.0
Copa-do-Brasil,2017,99,Mangueirão,visitante,SANTOS - SP,pro,Bruno Henrique,27.0
Copa-do-Brasil,2017,99,Mangueirão,mandante,PAYSANDU - PA,pro,Diogo Oliveira,48.0
Copa-do-Brasil,2017,99,Mangueirão,visitante,SANTOS - SP,pro,Bruno Henrique,60.0
Copa-do-Brasil,2017,99,Mangueirão,visitante,SANTOS - SP,pro,Kayke,78.0
Copa-do-Brasil,2017,100,Serra Dourada,visitante,FLAMENGO - RJ,pro,Guerrero,12.0
Copa-do-Brasil,2017,100,Serra Dourada,mandante,ATLETICO - GO,pro,Jorginho,27.0
Copa-do-Brasil,2017,100,Serra Dourada,visitante,FLAMENGO - RJ,pro,Matheus Savio,79.0
Copa-do-Brasil,2017,101,Independência,mandante,ATLETICO - MG,pro,Otero,40.0
Copa-do-Brasil,2017,101,Independência,mandante,ATLETICO - MG,pro,Fred,66.0
Copa-do-Brasil,2017,102,Arena da Baixada,mandante,ATLETICO - PR,pro,Nikao,5.0
Copa-do-Brasil,2017,102,Arena da Baixada,mandante,ATLETICO - PR,pro,Lucho Gonzalez,68.0
Copa-do-Brasil,2017,103,Maracanã,visitante,GREMIO - RS,pro,Luan,17.0
Copa-do-Brasil,2017,103,Maracanã,visitante,GREMIO - RS,pro,Pedro Rocha,28.0
Copa-do-Brasil,2017,104,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Dalessandro,8.0
Copa-do-Brasil,2017,104,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Nico Lopez,55.0
Copa-do-Brasil,2017,104,Beira-Rio,visitante,PALMEIRAS - SP,pro,Thiago Santos,79.0
Copa-do-Brasil,2017,105,Ilha do Retiro,visitante,BOTAFOGO - RJ,pro,Roger,12.0
Copa-do-Brasil,2017,105,Ilha do Retiro,mandante,SPORT - PE,pro,Durval,67.0
Copa-do-Brasil,2017,107,Arena do Grêmio,mandante,GREMIO - RS,pro,Lucas Barrios,22.0
Copa-do-Brasil,2017,107,Arena do Grêmio,mandante,GREMIO - RS,pro,Lucas Barrios,29.0
Copa-do-Brasil,2017,107,Arena do Grêmio,mandante,GREMIO - RS,pro,Kannemann,32.0
Copa-do-Brasil,2017,107,Arena do Grêmio,mandante,GREMIO - RS,pro,Everton,86.0
Copa-do-Brasil,2017,108,Allianz Parque,visitante,CRUZEIRO - MG,pro,Thiago Neves,6.0
Copa-do-Brasil,2017,108,Allianz Parque,visitante,CRUZEIRO - MG,pro,Robinho,19.0
Copa-do-Brasil,2017,108,Allianz Parque,visitante,CRUZEIRO - MG,pro,Alisson,30.0
Copa-do-Brasil,2017,108,Allianz Parque,mandante,PALMEIRAS - SP,pro,Dudu,52.0
Copa-do-Brasil,2017,108,Allianz Parque,mandante,PALMEIRAS - SP,pro,Dudu,62.0
Copa-do-Brasil,2017,108,Allianz Parque,mandante,PALMEIRAS - SP,pro,Willian,65.0
Copa-do-Brasil,2017,109,Luso Brasileiro,mandante,FLAMENGO - RJ,pro,Everton,27.0
Copa-do-Brasil,2017,109,Luso Brasileiro,mandante,FLAMENGO - RJ,pro,Cuellar,87.0
Copa-do-Brasil,2017,110,Independência,mandante,ATLETICO - MG,pro,Cazares,7.0
Copa-do-Brasil,2017,111,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Carli,5.0
Copa-do-Brasil,2017,111,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Roger,41.0
Copa-do-Brasil,2017,111,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Gilson,90.0
Copa-do-Brasil,2017,112,Vila Belmiro,visitante,FLAMENGO - RJ,pro,Berrio,9.0
Copa-do-Brasil,2017,112,Vila Belmiro,mandante,SANTOS - SP,pro,Bruno Henrique,33.0
Copa-do-Brasil,2017,112,Vila Belmiro,visitante,FLAMENGO - RJ,pro,Guerrero,46.0
Copa-do-Brasil,2017,112,Vila Belmiro,mandante,SANTOS - SP,pro,Copete,53.0
Copa-do-Brasil,2017,112,Vila Belmiro,mandante,SANTOS - SP,pro,Victor Ferraz,54.0
Copa-do-Brasil,2017,112,Vila Belmiro,mandante,SANTOS - SP,pro,Copete,90.5
Copa-do-Brasil,2017,113,Mineirão,visitante,PALMEIRAS - SP,pro,Keno,71.0
Copa-do-Brasil,2017,113,Mineirão,mandante,CRUZEIRO - MG,pro,Diogo,85.0
Copa-do-Brasil,2017,114,Arena da Baixada,mandante,ATLETICO - PR,pro,Pablo,15.0
Copa-do-Brasil,2017,114,Arena da Baixada,visitante,GREMIO - RS,pro,Pedro Rocha,26.0
Copa-do-Brasil,2017,114,Arena da Baixada,visitante,GREMIO - RS,pro,Everton,69.0
Copa-do-Brasil,2017,114,Arena da Baixada,visitante,GREMIO - RS,pro,Pedro Rocha,79.0
Copa-do-Brasil,2017,114,Arena da Baixada,mandante,ATLETICO - PR,pro,Gedoz,90.5
Copa-do-Brasil,2017,116,Arena do Grêmio,mandante,GREMIO - RS,pro,Lucas Barrios,44.0
Copa-do-Brasil,2017,117,Maracanã,mandante,FLAMENGO - RJ,pro,Diego,70.0
Copa-do-Brasil,2017,118,Mineirão,mandante,CRUZEIRO - MG,pro,Hudson,51.0
Copa-do-Brasil,2017,119,Maracanã,mandante,FLAMENGO - RJ,pro,Lucas Paquetá,75.0
Copa-do-Brasil,2017,119,Maracanã,visitante,CRUZEIRO - MG,pro,De Arrascaeta,83.0
Copa-do-Brasil,2018,3,Domingos Gonzales,mandante,TUBARAO - SC,pro,Marcos Vinicius,25.0
Copa-do-Brasil,2018,3,Domingos Gonzales,mandante,TUBARAO - SC,pro,Romarinho,30.0
Copa-do-Brasil,2018,4,Cristo Rei,mandante,AIMORE - RS,pro,Brandão,23.0
Copa-do-Brasil,2018,4,Cristo Rei,visitante,CUIABA - MT,pro,Weverton,74.0
Copa-do-Brasil,2018,4,Cristo Rei,visitante,CUIABA - MT,pro,Weriton,90.5
Copa-do-Brasil,2018,5,Valerião,visitante,LONDRINA - PR,pro,Germano,27.0
Copa-do-Brasil,2018,6,Olímpico Regional,visitante,INTERNACIONAL - RS,pro,Pottker,58.0
Copa-do-Brasil,2018,6,Olímpico Regional,mandante,BOAVISTA - RJ,pro,Renan,88.0
Copa-do-Brasil,2018,7,Ronaldo Junqueira,visitante,FLUMINENSE - RJ,pro,Renato Chaves,90.0
Copa-do-Brasil,2018,8,Parque do Sabiá,mandante,UBERLANDIA - MG,pro,Daniel Pereira,59.0
Copa-do-Brasil,2018,8,Parque do Sabiá,mandante,UBERLANDIA - MG,pro,Ricardinho,80.0
Copa-do-Brasil,2018,9,Morenão,visitante,SALGUEIRO - PE,pro,Willian Anicete,9.0
Copa-do-Brasil,2018,9,Morenão,visitante,SALGUEIRO - PE,pro,Fabiano,32.0
Copa-do-Brasil,2018,9,Morenão,mandante,NOVOPERARIO - MS,pro,Jefferson,43.0
Copa-do-Brasil,2018,9,Morenão,mandante,NOVOPERARIO - MS,pro,Jonatan,62.0
Copa-do-Brasil,2018,9,Morenão,visitante,SALGUEIRO - PE,pro,Escuro,87.0
Copa-do-Brasil,2018,11,Navegantão,visitante,SAMPAIO CORREA - MA,pro,Marlon,45.5
Copa-do-Brasil,2018,12,Presidente Vargas,visitante,BOTAFOGO - PB,pro,Carlos Renato,6.0
Copa-do-Brasil,2018,12,Presidente Vargas,visitante,BOTAFOGO - PB,pro,Allan Dias,66.0
Copa-do-Brasil,2018,13,Etelvino Mendonça,visitante,JOINVILLE - SC,pro,Elias,79.0
Copa-do-Brasil,2018,14,Castelão,mandante,CORDINO - MA,pro,Ulisses,29.0
Copa-do-Brasil,2018,14,Castelão,visitante,NAUTICO - PE,pro,Cleidson,81.0
Copa-do-Brasil,2018,15,Amigão,visitante,FIGUEIRENSE - SC,pro,Andre Luis,21.0
Copa-do-Brasil,2018,15,Amigão,visitante,FIGUEIRENSE - SC,pro,Joao Lucas,67.0
Copa-do-Brasil,2018,16,Do Café,visitante,SAO PAULO - SP,pro,Brenner,17.0
Copa-do-Brasil,2018,17,Jóia da Princesa,mandante,FLUMINENSE DE FEIRA - BA,pro,Maranhão,41.0
Copa-do-Brasil,2018,17,Jóia da Princesa,mandante,FLUMINENSE DE FEIRA - BA,pro,Levi,84.0
Copa-do-Brasil,2018,18,Zama Maciel,mandante,URT - MG,pro,Ewerton,5.0
Copa-do-Brasil,2018,18,Zama Maciel,visitante,PARANA - PR,pro,Alemão Teixeira,90.0
Copa-do-Brasil,2018,19,Estádio do Vale,mandante,NOVO HAMBURGO - RS,pro,Talis,51.0
Copa-do-Brasil,2018,19,Estádio do Vale,mandante,NOVO HAMBURGO - RS,pro,Juninho,58.0
Copa-do-Brasil,2018,19,Estádio do Vale,visitante,PAYSANDU - PA,pro,Mike,70.0
Copa-do-Brasil,2018,20,Jânio Moraes,mandante,NOVA IGUACU - RJ,pro,Adriano,45.5
Copa-do-Brasil,2018,20,Jânio Moraes,visitante,BRAGANTINO - SP,pro,Juliano,86.0
Copa-do-Brasil,2018,22,Mané Garrincha,mandante,BRASILIENSE - DF,pro,Nunes,41.0
Copa-do-Brasil,2018,22,Mané Garrincha,visitante,OESTE - SP,pro,Raphael Luz,64.0
Copa-do-Brasil,2018,23,Major Levy Sobrinho,mandante,INTER DE LIMEIRA - SP,pro,Tom,40.0
Copa-do-Brasil,2018,24,Anibal Batista de Toledo,visitante,BOTAFOGO - RJ,pro,Pimpao,6.0
Copa-do-Brasil,2018,24,Anibal Batista de Toledo,mandante,APARECIDENSE - GO,pro,Nonato,48.0
Copa-do-Brasil,2018,24,Anibal Batista de Toledo,mandante,APARECIDENSE - GO,pro,Gustavo,84.0
Copa-do-Brasil,2018,25,José Olivio Soares,visitante,REMO - PA,pro,Isac,40.0
Copa-do-Brasil,2018,25,José Olivio Soares,visitante,REMO - PA,pro,Felipe Marques,81.0
Copa-do-Brasil,2018,26,Albino Turbay,mandante,CIANORTE - PR,pro,Robert,66.0
Copa-do-Brasil,2018,26,Albino Turbay,mandante,CIANORTE - PR,pro,RAFAEL XAVIER,90.5
Copa-do-Brasil,2018,27,Maria Abadia,mandante,CEILANDIA - DF,pro,Vava,3.0
Copa-do-Brasil,2018,27,Maria Abadia,visitante,AVAI - SC,pro,Romulo,18.0
Copa-do-Brasil,2018,27,Maria Abadia,visitante,AVAI - SC,pro,Luan Pereira,69.0
Copa-do-Brasil,2018,27,Maria Abadia,mandante,CEILANDIA - DF,pro,Emerson,89.0
Copa-do-Brasil,2018,27,Maria Abadia,visitante,AVAI - SC,pro,Luan Pereira,90.5
Copa-do-Brasil,2018,28,Arthur Marinho,mandante,CORUMBAENSE - MS,pro,Elivelton,90.0
Copa-do-Brasil,2018,29,Albertão,mandante,PARNAHYBA - PI,pro,Fabinho,48.0
Copa-do-Brasil,2018,29,Albertão,visitante,CORITIBA - PR,pro,W. Matheus,90.5
Copa-do-Brasil,2018,30,Anacleto Campanella,visitante,CRICIUMA - SC,pro,Mailson,10.0
Copa-do-Brasil,2018,30,Anacleto Campanella,mandante,SAO CAETANO - SP,pro,Rafael Costa,51.0
Copa-do-Brasil,2018,31,Manoel Barretto,visitante,VITORIA - BA,pro,Denilson,7.0
Copa-do-Brasil,2018,31,Manoel Barretto,visitante,VITORIA - BA,pro,Denilson,44.0
Copa-do-Brasil,2018,32,Zerão,visitante,SPORT - PE,pro,Leandro,55.0
Copa-do-Brasil,2018,32,Zerão,mandante,SANTOS - AP,pro,Bruninho,85.0
Copa-do-Brasil,2018,32,Zerão,visitante,SPORT - PE,pro,Leandro,87.0
Copa-do-Brasil,2018,33,Gigante do Norte,visitante,GOIAS - GO,pro,Alex Silva,17.0
Copa-do-Brasil,2018,34,Arena Pantanal,visitante,CRB - AL,pro,Neto Baiano,26.0
Copa-do-Brasil,2018,34,Arena Pantanal,visitante,CRB - AL,pro,Willians,58.0
Copa-do-Brasil,2018,34,Arena Pantanal,visitante,CRB - AL,pro,Serginho,63.0
Copa-do-Brasil,2018,34,Arena Pantanal,mandante,UNIAO DE RONDONOPOLIS - MT,pro,Alysson,67.0
Copa-do-Brasil,2018,35,Felipe Raulino,mandante,ALTOS - PI,pro,Manoel Cristiano,34.0
Copa-do-Brasil,2018,35,Felipe Raulino,visitante,ATLETICO - GO,pro,Hugo,59.0
Copa-do-Brasil,2018,35,Felipe Raulino,mandante,ALTOS - PI,pro,JOELSON,73.0
Copa-do-Brasil,2018,36,Presidente Vargas,mandante,FERROVIARIO - CE,pro,Tulio,42.0
Copa-do-Brasil,2018,36,Presidente Vargas,visitante,CONFIANCA - SE,pro,Vitor,55.0
Copa-do-Brasil,2018,36,Presidente Vargas,mandante,FERROVIARIO - CE,pro,Rodrigo Rodrigues,78.0
Copa-do-Brasil,2018,37,Arena da Floresta,mandante,ATLETICO - AC,pro,Joao Marcus,7.0
Copa-do-Brasil,2018,37,Arena da Floresta,visitante,ATLETICO - MG,pro,Erik,44.0
Copa-do-Brasil,2018,38,Augusto Bauer,visitante,CEARA - CE,pro,Rafael Carioca,65.0
Copa-do-Brasil,2018,39,Arena da Amazônia,mandante,MANAUS - AM,pro,Deurick,35.0
Copa-do-Brasil,2018,39,Arena da Amazônia,visitante,CSA - AL,pro,Giva,44.0
Copa-do-Brasil,2018,39,Arena da Amazônia,mandante,MANAUS - AM,pro,Hamilton,65.0
Copa-do-Brasil,2018,39,Arena da Amazônia,visitante,CSA - AL,pro,Leandro,86.0
Copa-do-Brasil,2018,40,Ribeirão,visitante,VILA NOVA - GO,pro,Diego,55.0
Copa-do-Brasil,2018,41,Manoel Barradas,mandante,VITORIA - BA,pro,Yago Felipe,33.0
Copa-do-Brasil,2018,41,Manoel Barradas,mandante,VITORIA - BA,pro,Andre Lima,52.0
Copa-do-Brasil,2018,41,Manoel Barradas,mandante,VITORIA - BA,pro,Jonatas Belusso,83.0
Copa-do-Brasil,2018,42,Jóia da Princesa,visitante,NAUTICO - PE,pro,Wallace Pernambucano,27.0
Copa-do-Brasil,2018,43,Rei Pelé,visitante,SAO PAULO - SP,pro,Nene,48.0
Copa-do-Brasil,2018,43,Rei Pelé,visitante,SAO PAULO - SP,pro,Cueva,61.0
Copa-do-Brasil,2018,44,Nilton Santos,mandante,FLUMINENSE - RJ,pro,Gilberto,6.0
Copa-do-Brasil,2018,44,Nilton Santos,mandante,FLUMINENSE - RJ,pro,Marcos Jr,19.0
Copa-do-Brasil,2018,44,Nilton Santos,mandante,FLUMINENSE - RJ,pro,Gilberto,54.0
Copa-do-Brasil,2018,44,Nilton Santos,mandante,FLUMINENSE - RJ,pro,Robinho,66.0
Copa-do-Brasil,2018,44,Nilton Santos,mandante,FLUMINENSE - RJ,pro,Sornoza,87.0
Copa-do-Brasil,2018,45,Ilha do Retiro,mandante,SPORT - PE,pro,Anselmo,38.0
Copa-do-Brasil,2018,45,Ilha do Retiro,mandante,SPORT - PE,pro,Fabricio,55.0
Copa-do-Brasil,2018,45,Ilha do Retiro,mandante,SPORT - PE,pro,Marlone,71.0
Copa-do-Brasil,2018,45,Ilha do Retiro,visitante,FERROVIARIO - CE,pro,Mazinho,76.0
Copa-do-Brasil,2018,45,Ilha do Retiro,visitante,FERROVIARIO - CE,pro,Mazinho,82.0
Copa-do-Brasil,2018,45,Ilha do Retiro,visitante,FERROVIARIO - CE,pro,Valdeci,86.0
Copa-do-Brasil,2018,46,Estádio do Vale,visitante,CRB - AL,pro,Neto Baiano,45.5
Copa-do-Brasil,2018,46,Estádio do Vale,mandante,NOVO HAMBURGO - RS,pro,Ricardo Lobo,74.0
Copa-do-Brasil,2018,47,Arena da Baixada,mandante,ATLETICO - PR,pro,Bergson,51.0
Copa-do-Brasil,2018,47,Arena da Baixada,visitante,TUBARAO - SC,pro,Matheus Barbosa,56.0
Copa-do-Brasil,2018,47,Arena da Baixada,visitante,TUBARAO - SC,pro,Guilherme Amorim,63.0
Copa-do-Brasil,2018,47,Arena da Baixada,mandante,ATLETICO - PR,pro,Rossetto,69.0
Copa-do-Brasil,2018,47,Arena da Baixada,mandante,ATLETICO - PR,pro,Guilherme,76.0
Copa-do-Brasil,2018,47,Arena da Baixada,visitante,TUBARAO - SC,pro,Lucas Costa,77.0
Copa-do-Brasil,2018,47,Arena da Baixada,visitante,TUBARAO - SC,pro,Daniel Costa,84.0
Copa-do-Brasil,2018,47,Arena da Baixada,mandante,ATLETICO - PR,pro,Thiago Heleno,90.0
Copa-do-Brasil,2018,47,Arena da Baixada,mandante,ATLETICO - PR,pro,Gedoz,90.5
Copa-do-Brasil,2018,48,Mangueirão,mandante,REMO - PA,pro,Felipe Marques,19.0
Copa-do-Brasil,2018,48,Mangueirão,visitante,INTERNACIONAL - RS,pro,Leandro Damiao,25.0
Copa-do-Brasil,2018,48,Mangueirão,visitante,INTERNACIONAL - RS,pro,Edenilson,30.0
Copa-do-Brasil,2018,49,Do Café,mandante,LONDRINA - PR,pro,Carlos,26.0
Copa-do-Brasil,2018,49,Do Café,visitante,CEARA - CE,pro,Juninho,67.0
Copa-do-Brasil,2018,49,Do Café,visitante,CEARA - CE,pro,Arthur,90.5
Copa-do-Brasil,2018,50,Heriberto Hulse,visitante,CIANORTE - PR,pro,Carrilho,13.0
Copa-do-Brasil,2018,50,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Mailson,31.0
Copa-do-Brasil,2018,51,Nabi Abi Chedid,mandante,BRAGANTINO - SP,pro,Leo Jaime,90.5
Copa-do-Brasil,2018,52,Orlando Scarpelli,mandante,FIGUEIRENSE - SC,pro,Andre Luis,19.0
Copa-do-Brasil,2018,52,Orlando Scarpelli,visitante,OESTE - SP,pro,Raphael Luz,29.0
Copa-do-Brasil,2018,52,Orlando Scarpelli,mandante,FIGUEIRENSE - SC,pro,Cleberson,90.5
Copa-do-Brasil,2018,53,Serra Dourada,visitante,JOINVILLE - SC,pro,Evaldo,51.0
Copa-do-Brasil,2018,53,Serra Dourada,visitante,JOINVILLE - SC,pro,Rafael Grampola,70.0
Copa-do-Brasil,2018,53,Serra Dourada,mandante,VILA NOVA - GO,pro,Keké,74.0
Copa-do-Brasil,2018,53,Serra Dourada,mandante,VILA NOVA - GO,pro,Ramon,86.0
Copa-do-Brasil,2018,54,Arena Pantanal,visitante,APARECIDENSE - GO,pro,Nonato,39.0
Copa-do-Brasil,2018,54,Arena Pantanal,mandante,CUIABA - MT,pro,Magno Souza,60.0
Copa-do-Brasil,2018,54,Arena Pantanal,mandante,CUIABA - MT,pro,Weverton,79.0
Copa-do-Brasil,2018,54,Arena Pantanal,mandante,CUIABA - MT,pro,Weverton,86.0
Copa-do-Brasil,2018,55,Moisés Lucarelli,mandante,PONTE PRETA - SP,pro,Yuri,63.0
Copa-do-Brasil,2018,56,Almeidão,visitante,ATLETICO - MG,pro,Roger Guedes,27.0
Copa-do-Brasil,2018,56,Almeidão,visitante,ATLETICO - MG,pro,Cazares,61.0
Copa-do-Brasil,2018,56,Almeidão,visitante,ATLETICO - MG,pro,Ricardo Oliveira,66.0
Copa-do-Brasil,2018,56,Almeidão,visitante,ATLETICO - MG,pro,Luan,81.0
Copa-do-Brasil,2018,57,Alfredo Jaconi,visitante,AVAI - SC,pro,Marquinhos,67.0
Copa-do-Brasil,2018,57,Alfredo Jaconi,visitante,AVAI - SC,pro,Romulo,72.0
Copa-do-Brasil,2018,59,Parque do Sabiá,visitante,CORITIBA - PR,contra,Rafael,30.0
Copa-do-Brasil,2018,59,Parque do Sabiá,visitante,CORITIBA - PR,pro,J. Rusch,56.0
Copa-do-Brasil,2018,60,Castelão,mandante,SAMPAIO CORREA - MA,pro,Uilliam Barros,74.0
Copa-do-Brasil,2018,62,Serra Dourada,mandante,GOIAS - GO,pro,Jefferson Junio,53.0
Copa-do-Brasil,2018,64,Morumbi,mandante,SAO PAULO - SP,pro,Valdivia,34.0
Copa-do-Brasil,2018,64,Morumbi,mandante,SAO PAULO - SP,pro,Éder Militão,41.0
Copa-do-Brasil,2018,65,Nabi Abi Chedid,mandante,BRAGANTINO - SP,pro,Matheus Peixoto,38.0
Copa-do-Brasil,2018,66,Arena Pernambuco,mandante,NAUTICO - PE,pro,Ortigoza,57.0
Copa-do-Brasil,2018,66,Arena Pernambuco,visitante,CUIABA - MT,pro,Dóda,68.0
Copa-do-Brasil,2018,66,Arena Pernambuco,mandante,NAUTICO - PE,pro,Tharcysio,77.0
Copa-do-Brasil,2018,67,Presidente Vargas,mandante,FERROVIARIO - CE,pro,Janeudo,45.5
Copa-do-Brasil,2018,67,Presidente Vargas,visitante,VILA NOVA - GO,pro,Keké,75.0
Copa-do-Brasil,2018,68,Orlando Scarpelli,visitante,ATLETICO - MG,pro,Otero,31.0
Copa-do-Brasil,2018,69,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Iago,53.0
Copa-do-Brasil,2018,69,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Edenilson,67.0
Copa-do-Brasil,2018,70,Nilton Santos,mandante,FLUMINENSE - RJ,pro,Ibañez,10.0
Copa-do-Brasil,2018,70,Nilton Santos,visitante,AVAI - SC,pro,Moritz,43.0
Copa-do-Brasil,2018,70,Nilton Santos,visitante,AVAI - SC,pro,Romulo,75.0
Copa-do-Brasil,2018,71,Albino Turbay,visitante,INTERNACIONAL - RS,pro,Patrick,38.0
Copa-do-Brasil,2018,71,Albino Turbay,visitante,INTERNACIONAL - RS,pro,Dalessandro,68.0
Copa-do-Brasil,2018,72,Couto Pereira,visitante,GOIAS - GO,pro,Carlos Eduardo,29.0
Copa-do-Brasil,2018,72,Couto Pereira,mandante,CORITIBA - PR,pro,Wilson,50.0
Copa-do-Brasil,2018,73,Rei Pelé,visitante,SAO PAULO - SP,pro,Marcos Guilherme,5.0
Copa-do-Brasil,2018,73,Rei Pelé,visitante,SAO PAULO - SP,pro,Valdivia,46.0
Copa-do-Brasil,2018,73,Rei Pelé,visitante,SAO PAULO - SP,pro,Rodrigo Caio,58.0
Copa-do-Brasil,2018,74,Arena Pantanal,visitante,NAUTICO - PE,pro,Ortigoza,85.0
Copa-do-Brasil,2018,75,Independência,visitante,FIGUEIRENSE - SC,pro,Ze Antonio,21.0
Copa-do-Brasil,2018,75,Independência,mandante,ATLETICO - MG,pro,Ricardo Oliveira,25.0
Copa-do-Brasil,2018,75,Independência,visitante,FIGUEIRENSE - SC,pro,Jorge Henrique,70.0
Copa-do-Brasil,2018,76,Arena Castelão,visitante,ATLETICO - PR,pro,Guilherme,14.0
Copa-do-Brasil,2018,76,Arena Castelão,mandante,CEARA - CE,pro,Felipe Azevedo,33.0
Copa-do-Brasil,2018,78,Manoel Barradas,mandante,VITORIA - BA,pro,Neilton,21.0
Copa-do-Brasil,2018,78,Manoel Barradas,mandante,VITORIA - BA,pro,Neilton,63.0
Copa-do-Brasil,2018,78,Manoel Barradas,mandante,VITORIA - BA,pro,Neilton,72.0
Copa-do-Brasil,2018,79,Serra Dourada,visitante,FERROVIARIO - CE,pro,Janeudo,22.0
Copa-do-Brasil,2018,80,Ressacada,mandante,AVAI - SC,pro,Lourenço,78.0
Copa-do-Brasil,2018,81,Arena da Baixada,mandante,ATLETICO - PR,pro,Pablo,23.0
Copa-do-Brasil,2018,81,Arena da Baixada,mandante,ATLETICO - PR,pro,Paulo Andre,60.0
Copa-do-Brasil,2018,81,Arena da Baixada,visitante,SAO PAULO - SP,pro,Santiago,63.0
Copa-do-Brasil,2018,82,Independência,mandante,ATLETICO - MG,pro,Ricardo Oliveira,1.0
Copa-do-Brasil,2018,82,Independência,mandante,ATLETICO - MG,pro,Otero,28.0
Copa-do-Brasil,2018,82,Independência,mandante,ATLETICO - MG,pro,Otero,39.0
Copa-do-Brasil,2018,82,Independência,mandante,ATLETICO - MG,pro,Erik,49.0
Copa-do-Brasil,2018,83,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Patrick,18.0
Copa-do-Brasil,2018,83,Beira-Rio,visitante,VITORIA - BA,pro,Denilson,42.0
Copa-do-Brasil,2018,83,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Dalessandro,90.5
Copa-do-Brasil,2018,84,Moisés Lucarelli,mandante,PONTE PRETA - SP,pro,Orinho,15.0
Copa-do-Brasil,2018,84,Moisés Lucarelli,mandante,PONTE PRETA - SP,pro,Saraiva,20.0
Copa-do-Brasil,2018,84,Moisés Lucarelli,mandante,PONTE PRETA - SP,pro,Junior,26.0
Copa-do-Brasil,2018,85,Ressacada,visitante,GOIAS - GO,pro,Breno,73.0
Copa-do-Brasil,2018,85,Ressacada,mandante,AVAI - SC,pro,Romulo,87.0
Copa-do-Brasil,2018,85,Ressacada,visitante,GOIAS - GO,pro,Junior Vicosa,89.0
Copa-do-Brasil,2018,85,Ressacada,mandante,AVAI - SC,pro,Rodrigao,90.5
Copa-do-Brasil,2018,86,Arena Pernambuco,mandante,NAUTICO - PE,pro,Junior Timbó,82.0
Copa-do-Brasil,2018,87,Serra Dourada,mandante,GOIAS - GO,pro,Giovanni,36.0
Copa-do-Brasil,2018,87,Serra Dourada,mandante,GOIAS - GO,pro,Carlos Eduardo,81.0
Copa-do-Brasil,2018,88,Manoel Barradas,mandante,VITORIA - BA,pro,Neilton,80.0
